"plantio";"area";"dataplantio";"matgen";"espacamento";"parcela";"areaparc";"datamedicao";"idade";"fila";"cova";"fuste";"cat";"dap";"ht";"decliv_perc";"ffcc"
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;4;28;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;4;29;1;"Normal";14,9;23,0211525708423;10,3;0,442600985834356
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;4;30;1;"Normal";6,37;13,3703637201835;10,3;0,403672925918027
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;4;31;1;"Normal";13,75;22,1163911160931;10,3;0,448608878211121
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;4;32;1;"Normal";16,74;23,12168162137;10,3;0,425418381900869
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;33;1;"Normal";15,12;22,0158620655654;10,3;0,437717347574362
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;34;1;"Normal";7,89;14,6068710416742;10,3;0,424965438171274
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;35;1;"Normal";16,17;22,8703589950508;10,3;0,430512267689455
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;36;1;"Normal";16,36;22,9105706152619;10,3;0,428703811076813
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;37;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;38;1;"Normal";12,41;20,7994605541802;10,3;0,452127187776441
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;39;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;40;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;41;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;5;42;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;43;1;"Dominante";18,49;22,3174492171485;10,3;0,40365937582255
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;44;1;"Normal";15,63;22,7195654192592;10,3;0,435305036624953
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;45;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;46;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;47;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;48;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;49;1;"Normal";14,83;22,4481369828345;10,3;0,44157526875969
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;6;50;1;"Normal";13,78;21,9253859200904;10,3;0,447904845997296
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;7;51;1;"Bifurcada";13,62;21,8248568695627;10,3;0,44865145453289
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;7;51;2;"Bifurcada";6,02;14,0137496435608;10,3;0,403754033634533
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;7;52;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;7;53;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;7;54;1;"falha";NA;NA;10,3;NA
2192;30,33;"2017-10-02";10;"3,45X2,40";"51";469,9;"2020-09-16";2,95687885010267;7;55;1;"falha";NA;NA;10,3;NA
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;1;1;1;"Normal";12,83;16,6081336400808;7,63;0,42794382180125
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;1;2;1;"Normal";12,92;16,6582789711197;7,63;0,42775817488872
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;1;3;1;"Normal";12,89;16,6382208387042;7,63;0,427775376402071
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;1;4;1;"Normal";11,08;15,5951979530952;7,63;0,43252397430106
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;1;5;1;"Normal";13,4;16,8889474938986;7,63;0,426547970658522
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;1;6;1;"Normal";12,73;16,5579883090419;7,63;0,428205485890944
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;7;1;"Ponta Seca";14,32;17,280081076002;7,63;0,424254003503909
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;8;1;"Normal";12,83;16,6081336400808;7,63;0,42794382180125
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;9;1;"Dominante";14,36;17,2499938773786;7,63;0,423993756467426
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;10;1;"Normal";12,29;16,327319786263;7,63;0,429349781016733
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;11;1;"Normal";13,43;16,8989765601064;7,63;0,42644527072862
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;12;1;"Normal";13,53;16,9491218911453;7,63;0,426206297650639
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;13;1;"Normal";13,66;16,9992672221842;7,63;0,425876459115186
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;14;1;"Dominante";14,77;17,550865863612;7,63;0,423526512920638
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;2;15;1;"Normal";12,73;16,5579883090419;7,63;0,428205485890944
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;16;1;"Normal";11,87;16,0866221972763;7,63;0,430425185545536
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;17;1;"Ponta Seca";11,08;15,5951979530952;7,63;0,43252397430106
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;18;1;"Normal";13,15;16,7685986994053;7,63;0,427163438883623
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;19;1;"Normal";12,54;16,4576976469641;7,63;0,428673144636815
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;20;1;"Normal";10,95;15,5049363572252;7,63;0,432863323427484
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;21;1;"Normal";12,03;16,1768837931463;7,63;0,429967889452852
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;22;1;"Normal";11,59;15,9161280717441;7,63;0,431164863185699
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;23;1;"Normal";11,3;15,7356048800041;7,63;0,431900451725404
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;24;1;"Deformação no DAP";10,63;15,3043550330696;7,63;0,433807370894696
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;3;25;1;"Normal";8,69;14,2613321474607;7,63;0,441313627225886
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;26;1;"Normal";12,76;16,2470872566008;7,63;0,426916056608775
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;27;1;"Normal";13,5;16,4476685807564;7,63;0,424455780512602
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;28;1;"Normal";11,94;16,6482499049119;7,63;0,432078844563886
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;29;1;"Normal";14,13;16,3473779186786;7,63;0,421438818043494
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;30;1;"Ponta Seca";13,53;16,9491218911453;7,63;0,426206297650639
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;31;1;"Dominante";14,8;17,4505752015342;7,63;0,423032804457627
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;32;1;"falha";NA;NA;7,63;NA
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;33;1;"Normal";11,9;15,8459246082897;7,63;0,429413713567551
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;34;1;"Normal";13,21;16,146796594523;7,63;0,424546719528358
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;4;35;1;"Normal";13,34;16,8588602952753;7,63;0,426692615953791
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;36;1;"Normal";13,31;16,8488312290675;7,63;0,426777157407869
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;37;1;"Normal";11,49;15,8459246082897;7,63;0,431368139801736
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;38;1;"Normal";10,5;15,2140934371996;7,63;0,434159502875178
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;39;1;"Normal";12,41;16,3874941835097;7,63;0,42900182401307
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;40;1;"Normal";12,73;16,5579883090419;7,63;0,428205485890944
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;41;1;"Normal";13,97;17,1396741490931;7,63;0,425113078318844
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;42;1;"Torta";11,94;16,1267384621075;7,63;0,430222295615257
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;43;1;"Normal";13,05;16,7184533683664;7,63;0,427411689858306
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;44;1;"Normal";11,87;16,0866221972763;7,63;0,430425185545536
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;5;45;1;"Normal";11,33;15,7456339462119;7,63;0,431806489960383
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;46;1;"Normal";12,41;16,3874941835097;7,63;0,42900182401307
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;47;1;"Ponta Seca";13,43;16,8989765601064;7,63;0,42644527072862
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;48;1;"Normal";12,22;16,2872035214319;7,63;0,429524632156588
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;49;1;"Normal";12,29;16,327319786263;7,63;0,429349781016733
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;50;1;"Normal";13,72;17,0293544208075;7,63;0,425716045561462
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;51;1;"Normal";12,57;16,4777557793797;7,63;0,428611420881992
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;52;1;"Normal";12,06;16,1969419255619;7,63;0,429903445908609
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;53;1;"Normal";12,99;16,688366169743;7,63;0,427566952421745
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;6;54;1;"Normal";11,84;16,0665640648608;7,63;0,430484582371513
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;7;55;1;"Normal";13,05;16,7184533683664;7,63;0,427411689858306
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;7;56;1;"Normal";12,99;16,688366169743;7,63;0,427566952421745
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;7;57;1;"Normal";13,81;17,0694706856386;7,63;0,425513048343807
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;7;58;1;"Normal";12,45;16,4075523159252;7,63;0,428891741241643
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;7;59;1;"Torta";12,83;16,6081336400808;7,63;0,42794382180125
2186;34,48;"2017-11-22";12;"3,45X2,40";"59";469,9;"2020-09-16";2,81724845995893;7;60;1;"Dominante";14,29;17,9520285119231;7,63;0,426880135407779
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;1;1;1;"Normal";14,26;19,3980754362554;4,32;0,432158993113248
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;1;2;1;"Normal";13,46;18,6073386150665;4,32;0,432518406908797
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;1;3;1;"Normal";14,1;19,2579448603485;4,32;0,432290474672418
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;1;4;1;"Normal";14,58;19,6583179343682;4,32;0,431895000966231
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;1;5;1;"Normal";14,58;19,6583179343682;4,32;0,431895000966231
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;1;6;1;"Normal";12,45;17,3261447782034;4,32;0,432307455004051
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;7;1;"Normal";11,71;16,2951841126026;4,32;0,432040604550639
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;8;1;"Dominante";15,53;20,2188402379958;4,32;0,430515246259327
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;9;0;"falha";NA;NA;4,32;NA
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;10;1;"Normal";14,8;19,8184671639761;4,32;0,431645735713626
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;11;1;"Normal";13,97;19,1378329381426;4,32;0,432354824400091
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;12;1;"Normal";14,04;19,1978888992456;4,32;0,432305580172758
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;13;1;"Normal";12,86;17,8766577549805;4,32;0,432448355962917
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;14;1;"Normal";13,5;18,6473759224684;4,32;0,43252346530112
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;2;15;1;"Normal";14,77;19,7884391834247;4,32;0,431667386850097
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;16;1;"Dominante";14,99;19,7183738954712;4,32;0,430646027304271
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;17;1;"Normal";13,72;18,8875997668803;4,32;0,432471330079747
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;18;1;"Normal";14,04;19,1978888992456;4,32;0,432305580172758
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;19;1;"Normal";13,59;18,7474691909734;4,32;0,432485244076963
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;20;1;"Normal";11,11;15,5144566182641;4,32;0,432177931835118
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;21;1;"Normal";14,07;19,227916879797;4,32;0,432302827710206
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;22;1;"Normal";12,13;16,8857343967817;4,32;0,432210077835088
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;23;1;"Normal";11,78;16,3952773811075;4,32;0,432044988263485
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;24;1;"Normal";14,61;19,6783365880692;4,32;0,431870097534685
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;3;25;1;"Normal";12,41;17,2760981439509;4,32;0,432335694705055
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;26;1;"Normal";13,97;18,0167883308874;4,32;0,428485131381311
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;27;1;"Torta";11,71;16,2951841126026;4,32;0,432040604550639
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;28;1;"Normal";13,75;20,5191200435106;4,32;0,437643306493674
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;29;1;"Torta";12,38;17,2360608365489;4,32;0,432306892195135
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;30;1;"Normal";13,88;18,617347941917;4,32;0,430930695669809
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;31;1;"Normal";13,75;18,7174412104219;4,32;0,43176364949711
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;32;1;"Torta";10,5;14,8738596998326;4,32;0,43303581687675
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;33;1;"Normal";14,87;19,8184671639761;4,32;0,431401117739613
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;34;1;"Normal";13,75;19,3180008214515;4,32;0,433798868363569
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;4;35;1;"Ponta Seca";14,99;19,938579086182;4,32;0,431408373632462
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;36;1;"Normal";12,54;17,4562660272598;4,32;0,432372603625503
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;37;1;"Normal";14,64;19,6983552417702;4,32;0,431808048814772
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;38;0;"falha";NA;NA;4,32;NA
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;39;1;"Normal";13,31;18,4371800586081;4,32;0,432552927928206
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;40;1;"Normal";12,57;17,4963033346618;4,32;0,432369121935766
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;41;1;"Torta";15,22;20,0887189889394;4,32;0,431115214017041
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;42;0;"falha";NA;NA;4,32;NA
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;43;0;"falha";NA;NA;4,32;NA
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;5;44;1;"Normal";14,42;19,5281966853118;4,32;0,432046104473671
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;45;1;"Normal";14,42;19,5281966853118;4,32;0,432046104473671
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;46;1;"Normal";13,88;19,0477489964882;4,32;0,432410898338537
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;47;1;"Normal";13,97;19,1378329381426;4,32;0,432354824400091
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;48;1;"Dominante";15,44;20,8193998490254;4,32;0,43281939563507
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;49;0;"falha";NA;NA;4,32;NA
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;50;1;"Dominante";14,93;20,8193998490254;4,32;0,434498767031965
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;51;1;"Normal";14,64;19,6983552417702;4,32;0,431808048814772
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;6;52;0;"falha";NA;NA;4,32;NA
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;7;53;1;"Dominante";15,22;20,9194931175304;4,32;0,433849900369467
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;7;54;1;"Normal";13,46;18,6073386150665;4,32;0,432518406908797
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;7;55;0;"falha";NA;NA;4,32;NA
2204;11,27;"2017-11-21";12;"3,45X2,40";"56";469,9;"2020-09-16";2,81998631074606;7;56;1;"Normal";12,99;18,0468163114389;4,32;0,432520374872544
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;1;1;1;"Normal";12,32;16,5049436918791;8,18;0,429526142196025
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;1;2;1;"Normal";11,94;16,3143090838878;8,18;0,430732619008491
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;1;3;1;"Normal";11,71;16,2039416792613;8,18;0,431378750605477
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;1;4;1;"Normal";12,54;16,6052776960851;8,18;0,428667241624942
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;1;5;1;"Normal";12,25;16,4648100901967;8,18;0,429768810866229
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;6;1;"Normal";11,97;16,334375884729;8,18;0,430669801806478
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;7;1;"Normal";10,73;15,6721714569697;8,18;0,432655201091701
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;8;1;"Normal";11,59;16,1437412767377;8,18;0,431690670780396
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;9;1;"Normal";12,48;16,5751774948233;8,18;0,428883858607079
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;10;1;"Normal";11,9;16,2942422830466;8,18;0,430845337430642
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;11;1;"Normal";12,54;16,6052776960851;8,18;0,428667241624942
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;12;1;"Normal";11,87;16,284208882626;8,18;0,431009882766548
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;2;13;1;"Normal";10,57;15,5718374527638;8,18;0,43257104910215
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;14;1;"Dominante";13,43;17,3577827276297;8,18;0,426247663765563
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;15;1;"Ponta Seca";10,22;15,3711694443519;8,18;0,432304012745223
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;16;1;"Normal";11,65;16,1738414779995;8,18;0,431523434626897
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;17;1;"Normal";11,94;16,3143090838878;8,18;0,430732619008491
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;18;1;"Normal";12,19;16,4447432893555;8,18;0,429991291927029
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;19;1;"Dominante";13,59;16,8561127065999;8,18;0,422093285316017
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;20;1;"Normal";12,45;16,5651440944027;8,18;0,429025127063954
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;21;1;"Dominante";13,37;16,9564467108059;8,18;0,424498653095318
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;3;22;1;"Ponta Seca";11,33;16,0032736708493;8,18;0,432127518008543
2190;60,14;"2017-10-18";60;"3,45X2,40";"39";469,9;"2020-09-15";2,91033538672142;4;23;1;"Normal";13,18;17,2574487234237;8,18;0,427672675780187
