talhao;area;areaplantio;dataplantio;matgen;espacamento;parcela;areaparc;datamedicao;fila;cova;fuste;cat;dap;ht;idade
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;66;400;24/10/2018;7;4;1;Normal;14,9;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;1;1;1;Normal;13,91;25,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;1;2;1;Normal;14,9;26,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;1;3;1;Normal;14,23;25,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;1;4;1;Normal;15,18;26,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;2;1;1;Normal;14,61;26,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;2;2;1;Dominante;16,49;26,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;2;3;1;Normal;15,5;26,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;2;4;1;Normal;16,07;27,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;2;5;1;Normal;15,6;26,9;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;2;6;1;Normal;15,6;27,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;1;1;Normal;15,6;27;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;2;1;Normal;14,71;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;3;1;Normal;15,82;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;4;1;Dominante;16,36;26,9;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;5;1;Normal;16,04;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;6;1;Normal;9,17;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;7;1;Normal;16,33;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;3;8;1;Normal;14,55;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;1;1;Normal;13,81;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;2;1;Normal;13,11;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;3;1;Normal;12,61;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;4;1;Normal;10,6;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;5;1;Normal;15,09;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;6;1;Dominante;17,32;27,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;7;1;Normal;13,46;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;4;8;1;Normal;14,04;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;1;1;Normal;15,85;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;2;1;Normal;16,01;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;3;1;Normal;15,37;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;4;1;Normal;14,64;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;5;1;Normal;16,33;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;6;1;Normal;15,53;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;7;1;Normal;15,98;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;5;8;1;Normal;16,04;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;6;1;1;Normal;15,92;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;6;2;1;Normal;15,18;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;6;3;1;Dano por vento;14,45;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;6;4;1;Dano por vento;16,65;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;6;5;1;Normal;13,5;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;6;6;1;Normal;14,1;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;6;7;1;Normal;14,45;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;7;1;1;Dominante;17,28;27,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;7;2;1;Normal;15,6;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;7;3;1;Normal;15,12;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;7;4;1;Normal;16,23;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;67;400;24/10/2018;7;5;1;Normal;15,15;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;1;1;1;Normal;11,78;22,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;1;2;2;Bifurcada;8,56;19,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;1;2;1;Bifurcada;18,88;27,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;1;3;1;Normal;16,07;26;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;1;4;1;Normal;15,15;25,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;1;5;1;Normal;17,19;26,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;2;1;1;Dominante;19,42;28,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;2;2;1;Normal;18,11;27,9;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;2;3;1;Normal;17,73;27,3;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;2;4;1;Normal;9,96;19,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;2;5;1;Normal;17,13;27,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;2;6;1;Normal;16,07;27,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;1;1;Inclinada;16,9;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;2;1;Inclinada;16,11;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;3;1;Normal;17;28,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;4;1;Normal;15,44;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;5;1;Normal;17,6;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;6;1;Normal;14,42;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;7;1;Normal;14,32;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;3;8;1;Normal;15,85;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;1;1;Normal;14,77;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;2;1;Normal;17,09;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;3;1;Normal;17,03;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;4;1;Dominante;18,33;28;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;5;1;Normal;17,98;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;6;1;Normal;17,76;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;7;1;Normal;15,72;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;4;8;1;Normal;15,28;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;5;1;1;Normal;16,3;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;5;2;1;Normal;16,33;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;5;3;1;Normal;16,04;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;5;4;1;Normal;16,01;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;5;5;1;Normal;16,39;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;5;6;1;Normal;13,94;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;5;7;1;Normal;16,11;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;6;1;1;Normal;15,34;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;6;2;1;Normal;15,22;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;6;3;1;Normal;16,97;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;6;4;1;Normal;17,35;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;6;5;1;Normal;16,93;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;6;6;1;Normal;17,19;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;6;7;1;Normal;17,06;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;7;1;1;Dominante;18,53;29,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;7;2;1;Bifurcada;15,5;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;7;2;2;Bifurcada;10,03;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;7;3;1;Normal;17,6;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;68;400;24/10/2018;7;4;1;Normal;13,46;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;1;1;1;Quebrada;12,25;10,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;1;2;1;Dominante;18,97;26,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;1;3;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;2;1;1;Normal;17,89;26,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;2;2;1;Ponta Seca;15,53;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;2;3;1;Dominante;20,02;27,9;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;2;4;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;2;5;1;Dominante;18,62;27,3;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;2;6;1;Normal;16,71;27,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;3;1;1;Normal;17,63;27,7;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;3;2;1;Normal;16,55;23,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;3;3;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;3;4;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;3;5;1;Normal;17,57;26,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;3;6;1;Ponta Seca;14,42;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;3;7;1;Morta;14,64;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;1;1;Normal;15,85;22,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;2;1;Morta;14,04;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;3;1;Morta;17,83;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;4;1;Morta;16,71;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;5;1;Morta;16,39;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;6;1;Dominante;18,46;28,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;7;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;4;8;1;Normal;18,46;27,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;1;1;Normal;18,24;28,3;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;2;1;Ponta Seca;14,2;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;3;1;Normal;18,46;28,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;4;1;Ponta Seca;18,11;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;5;1;Morta;17,67;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;6;1;Ponta Seca;14,58;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;7;1;Normal;15,22;22,7;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;5;8;1;Morta;17,44;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;6;1;1;Normal;11,78;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;6;2;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;6;3;1;Morta;18,81;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;6;4;1;Morta;18,3;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;6;5;1;Ponta Seca;14,45;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;6;6;1;Ponta Seca;19;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;7;1;1;Normal;13,5;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;7;2;1;Morta;11,4;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;7;3;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;7;4;1;Normal;14,87;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;69;400;24/10/2018;7;5;1;Morta;11,65;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;1;1;1;Normal;15,66;27,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;1;2;1;Normal;15,92;28,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;1;3;1;Normal;17,38;28,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;1;4;1;Normal;16,68;29;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;2;1;1;Normal;17,7;28,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;2;2;1;Normal;16,23;28,7;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;2;3;1;Dominante;17,89;29,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;2;4;1;Normal;17,51;29,2;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;2;5;1;Normal;16,65;29;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;2;6;1;Dominante;17,76;28,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;1;1;Normal;14,51;27,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;2;1;Normal;14,96;26,9;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;3;1;Normal;16,01;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;4;1;Normal;16,33;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;5;1;Normal;12,8;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;6;1;Normal;16,55;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;7;1;Normal;14,64;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;3;8;1;Normal;17,16;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;4;1;1;Normal;16,65;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;4;2;1;Normal;15,5;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;4;3;1;Normal;15,6;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;4;4;1;Dano por vento;13,59;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;4;5;1;Dano por vento;17,73;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;4;6;1;Normal;13,05;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;4;7;1;Normal;16,97;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;5;1;1;Normal;16,07;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;5;2;1;Normal;16,55;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;5;3;1;Normal;14,83;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;5;4;1;Normal;16,27;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;5;5;1;Normal;15,37;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;5;6;1;Normal;15,34;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;5;7;1;Normal;11,17;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;6;1;1;Normal;17,32;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;6;2;1;Normal;14,51;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;6;3;1;Normal;15,12;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;6;4;1;Normal;16,01;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;6;5;1;Normal;16,77;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;6;6;1;Normal;15,85;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;6;7;1;Normal;16,27;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;7;1;1;Normal;15,92;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;7;2;1;Normal;15,47;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;7;3;1;Normal;15,02;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;7;4;1;Dominante;18,46;29,1;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;70;400;24/10/2018;7;5;1;Dominante;18,02;29,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;1;1;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;1;2;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;1;3;1;Normal;15,98;27,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;1;4;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;1;5;1;Dominante;18,43;28,3;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;2;1;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;2;2;1;Dominante;18,46;27,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;2;3;1;Normal;17,35;27,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;2;4;1;Normal;16,46;28;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;2;5;1;Dano por vento;19,26;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;2;6;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;3;1;1;Normal;17,35;28,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;3;2;1;Normal;15,69;27,7;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;3;3;1;Dano por vento;16,39;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;3;4;1;Normal;16,68;27,6;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;3;5;1;Normal;17,35;27,8;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;3;6;1;Normal;17,06;27,4;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;3;7;1;Dominante;18,24;27,3;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;1;1;Normal;17,67;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;2;1;Normal;17,35;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;3;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;4;1;Normal;14,96;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;5;1;Normal;15,44;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;6;1;Normal;14,55;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;7;1;Normal;16,23;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;4;8;1;Normal;16,87;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;1;1;Normal;15,31;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;2;1;Normal;17,19;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;3;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;4;1;Normal;16,9;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;5;1;Normal;15,12;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;6;1;Normal;16,55;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;7;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;5;8;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;6;1;1;Normal;15,41;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;6;2;1;Normal;13,53;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;6;3;1;Normal;13,91;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;6;4;1;Normal;16,07;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;6;5;1;Normal;14,13;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;6;6;1;Normal;17,51;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;6;7;1;Dominante;18,18;28,5;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;7;1;1;Falha;NA;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;7;2;1;Normal;17,98;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;7;3;1;Normal;16,3;NA;9,36
07;41,84;41,32;16/06/2009;I0042;3,60X2,50;71;400;24/10/2018;7;4;1;Normal;16,65;NA;9,36
